"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://www.lifeusa.org/no/tags/back-to-school","https://static.wixstatic.com/media/6df904_574fb8f0ab26415680b708baa53b8d35~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_574fb8f0ab26415680b708baa53b8d35~mv2.webp","Be the Light this Thanksgiving","30","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/thanksgiving","https://static.wixstatic.com/media/6df904_574fb8f0ab26415680b708baa53b8d35~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_574fb8f0ab26415680b708baa53b8d35~mv2.webp","Be the Light this Thanksgiving","30","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_d735ce978ba4448ba630f94df2ba21ec~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_d735ce978ba4448ba630f94df2ba21ec~mv2.webp","Unprecedented Flooding in Libya: A Call for Global Solidarity and Action","72","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][10]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/libya","https://static.wixstatic.com/media/6df904_d735ce978ba4448ba630f94df2ba21ec~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_d735ce978ba4448ba630f94df2ba21ec~mv2.webp","Unprecedented Flooding in Libya: A Call for Global Solidarity and Action","72","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_1c73c4f548224ee0aee471f763ee682f~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/6df904_1c73c4f548224ee0aee471f763ee682f~mv2.webp","Eastern Africa is on Fire","25","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][14]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/somalia-1","https://static.wixstatic.com/media/6df904_1c73c4f548224ee0aee471f763ee682f~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/6df904_1c73c4f548224ee0aee471f763ee682f~mv2.webp","Eastern Africa is on Fire","25","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.webp","What to Expect and How to Prepare for Hurricane Ian","51","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][13]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/florida","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.webp","What to Expect and How to Prepare for Hurricane Ian","51","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/hurricane-ian","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.webp","What to Expect and How to Prepare for Hurricane Ian","51","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/hurricane","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.webp","What to Expect and How to Prepare for Hurricane Ian","51","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.webp","What to Expect and How to Prepare for Hurricane Ian","51","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][13]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/florida","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.webp","What to Expect and How to Prepare for Hurricane Ian","51","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/hurricane-ian","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.webp","What to Expect and How to Prepare for Hurricane Ian","51","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/hurricane","https://static.wixstatic.com/media/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_4ca744d8c81449c68cb0d700330a5edc~mv2.webp","What to Expect and How to Prepare for Hurricane Ian","51","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_1c73c4f548224ee0aee471f763ee682f~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/6df904_1c73c4f548224ee0aee471f763ee682f~mv2.webp","Eastern Africa is on Fire","25","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][14]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/somalia-1","https://static.wixstatic.com/media/6df904_1c73c4f548224ee0aee471f763ee682f~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/6df904_1c73c4f548224ee0aee471f763ee682f~mv2.webp","Eastern Africa is on Fire","25","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_5da3e739fa024432bd3caff130cea9e9~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_5da3e739fa024432bd3caff130cea9e9~mv2.webp","Stuck Between Burning Fire and Freezing Ice ","44","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][16]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/winter-warmth","https://static.wixstatic.com/media/6df904_5da3e739fa024432bd3caff130cea9e9~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_5da3e739fa024432bd3caff130cea9e9~mv2.webp","Stuck Between Burning Fire and Freezing Ice ","44","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_7075272743a044268fa3335f3910f25e~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_7075272743a044268fa3335f3910f25e~mv2.webp","How Your Donations Are Reaching Gaza’s Desperate Families Despite All Odds","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][3]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_7075272743a044268fa3335f3910f25e~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_7075272743a044268fa3335f3910f25e~mv2.webp","How Your Donations Are Reaching Gaza’s Desperate Families Despite All Odds","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/food-baskets","https://static.wixstatic.com/media/6df904_7075272743a044268fa3335f3910f25e~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_7075272743a044268fa3335f3910f25e~mv2.webp","How Your Donations Are Reaching Gaza’s Desperate Families Despite All Odds","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/emergency-relief","https://static.wixstatic.com/media/6df904_7075272743a044268fa3335f3910f25e~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_7075272743a044268fa3335f3910f25e~mv2.webp","How Your Donations Are Reaching Gaza’s Desperate Families Despite All Odds","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][3]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/gaza-1","https://static.wixstatic.com/media/6df904_7075272743a044268fa3335f3910f25e~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_7075272743a044268fa3335f3910f25e~mv2.webp","How Your Donations Are Reaching Gaza’s Desperate Families Despite All Odds","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/food-baskets","https://static.wixstatic.com/media/6df904_7075272743a044268fa3335f3910f25e~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_7075272743a044268fa3335f3910f25e~mv2.webp","How Your Donations Are Reaching Gaza’s Desperate Families Despite All Odds","74","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/afghanistan","https://static.wixstatic.com/media/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/6df904_51de41de85094efd94ae55b612d7b50b~mv2.webp","LIFE Distributes Fresh Meat in Afghanistan","42","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/seasonal-projects","https://static.wixstatic.com/media/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/6df904_51de41de85094efd94ae55b612d7b50b~mv2.webp","LIFE Distributes Fresh Meat in Afghanistan","42","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/udhiyah","https://static.wixstatic.com/media/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/6df904_51de41de85094efd94ae55b612d7b50b~mv2.webp","LIFE Distributes Fresh Meat in Afghanistan","42","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][9]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/stuck-between-burning-fire-and-freezing-ice","https://static.wixstatic.com/media/6df904_5da3e739fa024432bd3caff130cea9e9~mv2.png/v1/fill/w_652,h_490,al_c,q_85,enc_avif,quality_auto/6df904_5da3e739fa024432bd3caff130cea9e9~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[15]/div/div/figure/div/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/afghanistan","https://static.wixstatic.com/media/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/6df904_51de41de85094efd94ae55b612d7b50b~mv2.webp","LIFE Distributes Fresh Meat in Afghanistan","42","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/seasonal-projects","https://static.wixstatic.com/media/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/6df904_51de41de85094efd94ae55b612d7b50b~mv2.webp","LIFE Distributes Fresh Meat in Afghanistan","42","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/udhiyah","https://static.wixstatic.com/media/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/6df904_51de41de85094efd94ae55b612d7b50b~mv2.webp","LIFE Distributes Fresh Meat in Afghanistan","42","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][9]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/stuck-between-burning-fire-and-freezing-ice","https://static.wixstatic.com/media/6df904_5b891ef2bfe245ad9a42b18d1357571b~mv2.png/v1/fill/w_597,h_447,al_c,q_85,enc_avif,quality_auto/6df904_5b891ef2bfe245ad9a42b18d1357571b~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[31]/div/div/figure/div/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/behind-the-label-refugee","https://static.wixstatic.com/media/6df904_97be1056925749e787b181fc838c986c~mv2.png/v1/fill/w_621,h_410,al_c,q_85,enc_avif,quality_auto/6df904_97be1056925749e787b181fc838c986c~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[127]/div/div/figure/a/div/div/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-afghanistan","https://static.wixstatic.com/media/6df904_05e0bfe92fc844029d33f42995f88f11~mv2.jpg/v1/fill/w_385,h_250,al_c,q_30,blur_30/6df904_05e0bfe92fc844029d33f42995f88f11~mv2.jpg","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[5]/div/div/div/div[@id='pro-gallery-3jckv-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div[1]/div[@class='quaGe'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-afghanistan","https://static.wixstatic.com/media/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg/v1/fill/w_488,h_317,fp_0.50_0.50,q_90/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[5]/div/div/div/div[@id='pro-gallery-3jckv-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-afghanistan","https://static.wixstatic.com/media/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg/v1/fill/w_385,h_250,al_c,q_30,blur_30/6df904_51de41de85094efd94ae55b612d7b50b~mv2.jpg","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[5]/div/div/div/div[@id='pro-gallery-3jckv-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div[1]/div[@class='quaGe'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/life-distributes-udhiyah-meat-in-afghanistan","https://static.wixstatic.com/media/6df904_05e0bfe92fc844029d33f42995f88f11~mv2.jpg/v1/fill/w_487,h_317,fp_0.50_0.50,q_90/6df904_05e0bfe92fc844029d33f42995f88f11~mv2.jpg","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[5]/div/div/div/div[@id='pro-gallery-3jckv-not-scoped']/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div[1]/div[@class='quaGe'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/post/eastern-africa-is-on-fire","https://static.wixstatic.com/media/6df904_6ec7971b58004b99b08073ce7c1f94ba~mv2.jpg/v1/fill/w_980,h_653,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/6df904_6ec7971b58004b99b08073ce7c1f94ba~mv2.jpg","A photo of a skull from deceased livestock.","43","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div[2]/div[@id='content-wrapper']/div[@class='ZL4A4N']/div[@class='HcBlwg']/div[1]/div/div/article/div/section/div/div/div/div/div/div[@class='BjAB3']/div[15]/div/div/figure/div[@class='KDhmY']/div/wow-image/img","Content","HTML","","",""
